time (sec), velocity, LPWM, RPWM, position, reading
30.3838, 0, 0, 0, -0.015875, 888
30.4038, 0, 0, 0, -0.015875, 888
30.4238, 0, 0, 0, -0.015875, 888
30.4438, 0, 0, 0, -0.015875, 888
30.4638, 0, 0, 0, -0.015875, 888
30.4872, 0, 0, 0, -0.015875, 888
30.5038, 0, 0, 0, -0.015875, 888
30.5239, 0, 0, 0, -0.015875, 888
30.5438, 0, 0, 0, -0.015875, 888
30.5638, 0, 0, 0, -0.015875, 888
30.5838, 0, 0, 0, -0.015875, 888
30.6038, 0, 0, 0, -0.015875, 888
30.6238, 0, 0, 0, -0.015875, 888
30.6439, 0, 0, 0, -0.015875, 888
30.6639, 0, 0, 0, -0.015875, 888
30.6838, 0, 0, 0, -0.015875, 888
30.7038, 0, 0, 0, -0.015875, 888
30.7238, 0, 0, 0, -0.015875, 888
30.7438, 0, 0, 0, -0.015875, 888
30.7638, 0, 0, 0, -0.015875, 888
30.7838, 0, 0, 0, -0.015875, 888
30.8038, 0, 0, 0, -0.015875, 888
30.8238, 0, 0, 0, -0.015875, 888
30.8438, 0, 0, 0, -0.015875, 888
30.8638, 0, 0, 0, -0.015875, 888
30.8838, 0, 0, 0, -0.015875, 888
30.9038, 0, 0, 0, -0.015875, 888
30.9238, 0, 0, 0, -0.015875, 888
30.9438, 0, 0, 0, -0.015875, 888
30.9638, 0, 0, 0, -0.015875, 888
30.9838, 0, 0, 0, -0.015875, 888
31.0038, 0, 0, 0, -0.015875, 888
31.0238, 0, 0, 0, -0.015875, 888
31.0438, 0, 0, 0, -0.015875, 888
31.0638, 0, 0, 0, -0.015875, 888
31.0838, 0, 0, 0, -0.015875, 888
31.1038, 0, 0, 0, -0.015875, 888
31.1238, 0, 0, 0, -0.015875, 888
31.1438, 0, 0, 0, -0.015875, 888
31.1638, 0, 0, 0, -0.015875, 888
31.1838, 0, 0, 0, -0.015875, 888
31.2039, 0, 0, 0, -0.015875, 888
31.2238, 0, 0, 0, -0.015875, 888
31.2438, 0, 0, 0, -0.015875, 888
31.2638, 0, 0, 0, -0.015875, 888
31.2838, 0, 0, 0, -0.015875, 888
31.3038, 0, 0, 0, -0.015875, 888
31.3238, 0, 0, 0, -0.015875, 888
31.3438, 0, 0, 0, -0.015875, 888
31.3638, 0, 0, 0, -0.015875, 888
31.3838, 0, 0, 0, -0.015875, 888
31.4039, 0, 0, 0, -0.015875, 888
31.4238, 0, 0, 0, -0.015875, 888
31.4438, 0, 0, 0, -0.015875, 888
31.4639, 0, 0, 0, -0.015875, 888
31.4838, 0, 0, 0, -0.015875, 888
31.5038, 0, 0, 0, -0.015875, 888
31.5238, 0, 0, 0, -0.015875, 888
31.5438, 0, 0, 0, -0.015875, 888
31.5638, 0, 0, 0, -0.015875, 888
31.5838, 0, 0, 0, -0.015875, 888
31.6038, 0, 0, 0, -0.015875, 888
31.6238, 0, 0, 0, -0.015875, 888
31.6438, 0, 0, 0, -0.015875, 888
31.6638, 0, 0, 0, -0.015875, 888
31.6838, 0, 0, 0, -0.015875, 888
31.7038, 0, 0, 0, -0.015875, 888
31.7238, 0, 0, 0, -0.015875, 888
31.7438, 0, 0, 0, -0.015875, 888
31.7639, 0.125, 0, 143, -0.015875, 888
31.7838, 0.125, 0, 143, -0.015875, 888
31.9165, 0.125, 0, 143, -0.015875, 888
31.9365, 0.125, 0, 143, -0.015875, 888
31.9565, 0.125, 0, 143, -0.015875, 888
31.9765, 0.125, 0, 143, -0.015875, 888
31.9965, 0.125, 0, 143, -0.015875, 888
32.0166, 0.125, 0, 143, -0.015875, 888
32.0365, 0.125, 0, 143, -0.015875, 888
32.0565, 0.125, 0, 143, -0.015875, 888
32.0765, 0.125, 0, 143, -0.015875, 888
32.0965, 0.125, 0, 143, -0.015875, 888
32.1165, 0.125, 0, 143, -0.015875, 888
32.1365, 0.125, 0, 143, -0.015875, 888
32.1565, 0.125, 0, 143, -0.015875, 888
32.1766, 0.125, 0, 143, -0.015875, 888
32.1965, 0.125, 0, 143, -0.015875, 888
32.2166, 0.125, 0, 143, -0.015875, 888
32.2366, 0.125, 0, 143, -0.015875, 888
32.2565, 0.125, 0, 143, -0.015875, 888
32.2766, 0.25, 0, 159, -0.015875, 888
32.2965, 0.25, 0, 159, -0.015875, 888
32.3165, 0.25, 0, 159, -0.015875, 888
32.3365, 0.25, 0, 159, -0.015875, 888
32.3565, 0.25, 0, 159, -0.015875, 888
32.3765, 0.25, 0, 159, -0.015875, 888
32.3965, 0.25, 0, 159, -0.015875, 888
32.4166, 0.25, 0, 159, -0.015875, 888
32.4365, 0.25, 0, 159, -0.015875, 888
32.4565, 0.25, 0, 159, -0.015875, 888
32.4765, 0.25, 0, 159, -0.015875, 888
32.4966, 0.25, 0, 159, -0.015875, 888
32.5165, 0.25, 0, 159, -0.015875, 888
32.5365, 0.25, 0, 159, -0.015875, 888
32.5565, 0.25, 0, 159, -0.015875, 888
32.5765, 0.25, 0, 159, -0.015875, 888
32.5965, 0.25, 0, 159, -0.015875, 888
32.6165, 0.25, 0, 159, -0.015875, 888
32.6366, 0.25, 0, 159, -0.015875, 888
32.6565, 0.25, 0, 159, -0.015875, 888
32.6765, 0.25, 0, 159, -0.015875, 888
32.6965, 0.25, 0, 159, -0.015875, 888
32.7165, 0.25, 0, 159, -0.015875, 888
32.7366, 0.25, 0, 159, -0.015875, 888
32.7565, 0.25, 0, 159, -0.015875, 888
32.7766, 0.25, 0, 159, -0.015875, 888
32.7965, 0.5, 0, 191, -0.015875, 888
32.8166, 0.5, 0, 191, -0.015875, 888
32.8365, 0.5, 0, 191, -0.015875, 888
32.8565, 0.5, 0, 191, -0.015875, 888
32.8765, 0.5, 0, 191, -0.015875, 888
32.8965, 0.5, 0, 191, -0.015875, 888
32.9165, 0.5, 0, 191, -0.015875, 888
32.9365, 0.5, 0, 191, -0.015875, 888
32.9565, 0.5, 0, 191, -0.015875, 888
32.9766, 0.5, 0, 191, -0.015875, 888
32.9965, 0.5, 0, 191, -0.015875, 888
33.0166, 0.5, 0, 191, -0.015875, 888
33.0365, 0.5, 0, 191, -0.015875, 888
33.0566, 0.5, 0, 191, -0.015875, 888
33.0765, 0.5, 0, 191, -0.0162719, 889
33.0965, 0.5, 0, 191, -0.0162719, 889
33.1165, 0.5, 0, 191, -0.0166687, 890
33.1365, 0.5, 0, 191, -0.0170656, 891
33.1565, 0.5, 0, 191, -0.0174625, 892
33.1765, 0.5, 0, 191, -0.0174625, 892
33.1966, 0.5, 0, 191, -0.0178594, 893
33.2165, 0.5, 0, 191, -0.0182563, 894
33.2365, 0.5, 0, 191, -0.0186531, 895
33.2565, 0.5, 0, 191, -0.01905, 896
33.2765, 0.5, 0, 191, -0.01905, 896
33.2965, 0.5, 0, 191, -0.01905, 896
33.3165, 0.75, 0, 223, -0.0194469, 897
33.3365, 0.75, 0, 223, -0.0198438, 898
33.3565, 0.75, 0, 223, -0.0198438, 898
33.3765, 0.75, 0, 223, -0.0202406, 899
33.3965, 0.75, 0, 223, -0.0202406, 899
33.4165, 0.75, 0, 223, -0.0202406, 899
33.4365, 0.75, 0, 223, -0.0206375, 900
33.4565, 0.75, 0, 223, -0.0206375, 900
33.4765, 0.75, 0, 223, -0.0206375, 900
33.4965, 0.75, 0, 223, -0.0210344, 901
33.5165, 0.75, 0, 223, -0.0210344, 901
33.5365, 0.75, 0, 223, -0.0210344, 901
33.5566, 0.75, 0, 223, -0.0210344, 901
33.5765, 0.75, 0, 223, -0.0210344, 901
33.5965, 0.75, 0, 223, -0.0210344, 901
33.6165, 0.75, 0, 223, -0.0210344, 901
33.6365, 0.75, 0, 223, -0.0214312, 902
33.6565, 0.75, 0, 223, -0.0214312, 902
33.6765, 0.75, 0, 223, -0.0218281, 903
33.6965, 0.75, 0, 223, -0.022225, 904
33.7165, 0.75, 0, 223, -0.0226219, 905
33.7365, 0.75, 0, 223, -0.0230187, 906
33.7565, 0.75, 0, 223, -0.0238125, 908
33.7765, 0.75, 0, 223, -0.0238125, 908
33.7965, 0.75, 0, 223, -0.0242094, 909
33.8165, 1, 0, 255, -0.0242094, 909
33.8365, 1, 0, 255, -0.0242094, 909
33.8565, 1, 0, 255, -0.0242094, 909
33.8765, 1, 0, 255, -0.0246062, 910
33.8965, 1, 0, 255, -0.0250031, 911
33.9165, 1, 0, 255, -0.0250031, 911
33.9365, 1, 0, 255, -0.0254, 912
33.9565, 1, 0, 255, -0.0254, 912
33.9765, 1, 0, 255, -0.0257969, 913
33.9965, 1, 0, 255, -0.0257969, 913
34.0165, 1, 0, 255, -0.0261937, 914
34.0365, 1, 0, 255, -0.0261937, 914
34.0565, 1, 0, 255, -0.0261937, 914
34.0765, 1, 0, 255, -0.0265906, 915
34.0966, 1, 0, 255, -0.0269875, 916
34.1165, 1, 0, 255, -0.0273844, 917
34.1365, 1, 0, 255, -0.0277813, 918
34.1566, 1, 0, 255, -0.0281781, 919
34.1765, 1, 0, 255, -0.0289719, 921
34.1965, 1, 0, 255, -0.0293687, 922
34.2165, 1, 0, 255, -0.0297656, 923
34.2365, 1, 0, 255, -0.0301625, 924
34.2565, 1, 0, 255, -0.0301625, 924
34.2765, 1, 0, 255, -0.0301625, 924
34.2965, 1, 0, 255, -0.0305594, 925
34.3165, 0.75, 0, 223, -0.0305594, 925
34.3366, 0.75, 0, 223, -0.0305594, 925
34.3565, 0.75, 0, 223, -0.0305594, 925
34.3765, 0.75, 0, 223, -0.0309562, 926
34.3965, 0.75, 0, 223, -0.0313531, 927
34.4165, 0.75, 0, 223, -0.03175, 928
34.4366, 0.75, 0, 223, -0.0321469, 929
34.4565, 0.75, 0, 223, -0.0325437, 930
34.4765, 0.75, 0, 223, -0.0329406, 931
34.4965, 0.75, 0, 223, -0.0333375, 932
34.5165, 0.75, 0, 223, -0.0341313, 934
34.5365, 0.75, 0, 223, -0.0341313, 934
34.5565, 0.75, 0, 223, -0.0341313, 934
34.5765, 0.75, 0, 223, -0.0341313, 934
34.5965, 0.75, 0, 223, -0.0345281, 935
34.6165, 0.75, 0, 223, -0.0345281, 935
34.6365, 0.75, 0, 223, -0.0345281, 935
34.6565, 0.75, 0, 223, -0.0345281, 935
34.6765, 0.75, 0, 223, -0.0345281, 935
34.6965, 0.75, 0, 223, -0.0345281, 935
34.7165, 0.75, 0, 223, -0.0345281, 935
34.7366, 0.75, 0, 223, -0.0345281, 935
34.7565, 0.75, 0, 223, -0.034925, 936
34.7765, 0.75, 0, 223, -0.0353219, 937
34.7965, 0.75, 0, 223, -0.0357188, 938
34.8165, 0.75, 0, 223, -0.0361156, 939
34.8365, 0.5, 0, 191, -0.0365125, 940
34.8565, 0.5, 0, 191, -0.0369094, 941
34.8765, 0.5, 0, 191, -0.0373062, 942
34.8965, 0.5, 0, 191, -0.0377031, 943
34.9165, 0.5, 0, 191, -0.0377031, 943
34.9365, 0.5, 0, 191, -0.0381, 944
34.9565, 0.5, 0, 191, -0.0381, 944
34.9765, 0.5, 0, 191, -0.0384969, 945
34.9965, 0.5, 0, 191, -0.0384969, 945
35.0165, 0.5, 0, 191, -0.0384969, 945
35.0365, 0.5, 0, 191, -0.0388937, 946
35.0565, 0.5, 0, 191, -0.0388937, 946
35.0765, 0.5, 0, 191, -0.0392906, 947
35.0965, 0.5, 0, 191, -0.0392906, 947
35.1165, 0.5, 0, 191, -0.0392906, 947
35.1365, 0.5, 0, 191, -0.0392906, 947
35.1565, 0.5, 0, 191, -0.0392906, 947
35.1766, 0.5, 0, 191, -0.0392906, 947
35.1965, 0.5, 0, 191, -0.0392906, 947
35.2165, 0.5, 0, 191, -0.0392906, 947
35.2365, 0.5, 0, 191, -0.0392906, 947
35.2566, 0.5, 0, 191, -0.0392906, 947
35.2765, 0.5, 0, 191, -0.0396875, 948
35.2965, 0.5, 0, 191, -0.0396875, 948
35.3165, 0.5, 0, 191, -0.0400844, 949
35.3365, 0.5, 0, 191, -0.0404812, 950
35.3566, 0.25, 0, 159, -0.0408781, 951
35.3765, 0.25, 0, 159, -0.041275, 952
35.3965, 0.25, 0, 159, -0.0416719, 953
35.4165, 0.25, 0, 159, -0.0420688, 954
35.4365, 0.25, 0, 159, -0.0420688, 954
35.4565, 0.25, 0, 159, -0.0424656, 955
35.4765, 0.25, 0, 159, -0.0424656, 955
35.4966, 0.25, 0, 159, -0.0424656, 955
35.5165, 0.25, 0, 159, -0.0424656, 955
35.5365, 0.25, 0, 159, -0.0428625, 956
35.5565, 0.25, 0, 159, -0.0428625, 956
35.5765, 0.25, 0, 159, -0.0428625, 956
35.5965, 0.25, 0, 159, -0.0428625, 956
35.6165, 0.25, 0, 159, -0.0432594, 957
35.6365, 0.25, 0, 159, -0.0432594, 957
35.6566, 0.25, 0, 159, -0.0432594, 957
35.6765, 0.25, 0, 159, -0.0432594, 957
35.6965, 0.25, 0, 159, -0.0432594, 957
35.7165, 0.25, 0, 159, -0.0432594, 957
35.7365, 0.25, 0, 159, -0.0436563, 958
35.7565, 0.25, 0, 159, -0.0436563, 958
35.7766, 0.25, 0, 159, -0.0436563, 958
35.7965, 0.25, 0, 159, -0.0436563, 958
35.8165, 0.25, 0, 159, -0.0436563, 958
35.8366, 0.25, 0, 159, -0.0436563, 958
35.8565, 0.25, 0, 159, -0.0436563, 958
35.8765, 0.125, 0, 143, -0.0436563, 958
35.8966, 0.125, 0, 143, -0.0440531, 959
35.9166, 0.125, 0, 143, -0.0440531, 959
35.9365, 0.125, 0, 143, -0.0440531, 959
35.9566, 0.125, 0, 143, -0.0440531, 959
35.9765, 0.125, 0, 143, -0.0440531, 959
35.9965, 0.125, 0, 143, -0.0440531, 959
36.0165, 0.125, 0, 143, -0.0440531, 959
36.0365, 0.125, 0, 143, -0.0440531, 959
36.0566, 0.125, 0, 143, -0.0440531, 959
36.0765, 0.125, 0, 143, -0.04445, 960
36.0965, 0.125, 0, 143, -0.04445, 960
36.1165, 0.125, 0, 143, -0.04445, 960
36.1365, 0.125, 0, 143, -0.0448469, 961
36.1566, 0.125, 0, 143, -0.0448469, 961
36.1766, 0.125, 0, 143, -0.0452437, 962
36.1965, 0.125, 0, 143, -0.0452437, 962
36.2165, 0.125, 0, 143, -0.0452437, 962
36.2365, 0.125, 0, 143, -0.0452437, 962
36.2565, 0.125, 0, 143, -0.0452437, 962
36.2765, 0.125, 0, 143, -0.0452437, 962
36.2965, 0.125, 0, 143, -0.0452437, 962
36.3165, 0.125, 0, 143, -0.0452437, 962
36.3365, 0.125, 0, 143, -0.0452437, 962
36.3565, 0.125, 0, 143, -0.0452437, 962
36.3765, 0, 0, 0, -0.0452437, 962
36.3965, 0, 0, 0, -0.0452437, 962
36.4165, 0, 0, 0, -0.0452437, 962
36.4365, 0, 0, 0, -0.0452437, 962
36.4565, 0, 0, 0, -0.0452437, 962
36.4765, 0, 0, 0, -0.0452437, 962
36.4965, 0, 0, 0, -0.0452437, 962
36.5166, 0, 0, 0, -0.0452437, 962
36.5365, 0, 0, 0, -0.0452437, 962
36.5566, 0, 0, 0, -0.0452437, 962
36.5765, 0, 0, 0, -0.0452437, 962
36.5966, 0, 0, 0, -0.0452437, 962
36.6165, 0, 0, 0, -0.0456406, 963
36.6365, 0, 0, 0, -0.0456406, 963
36.6565, 0, 0, 0, -0.0456406, 963
36.6765, 0, 0, 0, -0.0456406, 963
36.6965, 0, 0, 0, -0.0456406, 963
36.7165, 0, 0, 0, -0.0460375, 964
36.7365, 0, 0, 0, -0.0460375, 964
36.7565, 0, 0, 0, -0.0460375, 964
36.7765, 0, 0, 0, -0.0460375, 964
36.7965, 0, 0, 0, -0.0460375, 964
36.9291, 0, 0, 0, -0.0460375, 964
36.9492, 0, 0, 0, -0.0460375, 964
36.9693, 0, 0, 0, -0.0460375, 964
36.9892, 0, 0, 0, -0.0460375, 964
37.0092, 0, 0, 0, -0.0460375, 964
37.0292, 0, 0, 0, -0.0460375, 964
37.0492, 0, 0, 0, -0.0460375, 964
37.0692, 0, 0, 0, -0.0460375, 964
37.0892, 0, 0, 0, -0.0460375, 964
37.1093, 0, 0, 0, -0.0460375, 964
37.1292, 0, 0, 0, -0.0460375, 964
37.1493, 0, 0, 0, -0.0460375, 964
37.1692, 0, 0, 0, -0.0460375, 964
37.1892, 0, 0, 0, -0.0460375, 964
37.2093, 0, 0, 0, -0.0460375, 964
37.2292, 0, 0, 0, -0.0460375, 964
37.2492, 0, 0, 0, -0.0460375, 964
37.2692, 0, 0, 0, -0.0460375, 964
37.2893, 0, 0, 0, -0.0460375, 964
37.3092, 0, 0, 0, -0.0460375, 964
37.3293, 0, 0, 0, -0.0460375, 964
37.3492, 0, 0, 0, -0.0460375, 964
37.3692, 0, 0, 0, -0.0460375, 964
37.3893, 1, 0, 255, -0.0460375, 964
37.4092, 1, 0, 255, -0.0460375, 964
37.4292, 1, 0, 255, -0.0460375, 964
37.4492, 1, 0, 255, -0.0460375, 964
37.4692, 1, 0, 255, -0.0460375, 964
37.4892, 1, 0, 255, -0.0460375, 964
37.5092, 1, 0, 255, -0.0460375, 964
37.5292, 1, 0, 255, -0.0460375, 964
37.5492, 1, 0, 255, -0.0460375, 964
37.5693, 1, 0, 255, -0.0460375, 964
37.5892, 1, 0, 255, -0.0460375, 964
37.6092, 1, 255, 0, -0.0460375, 964
37.6292, 1, 255, 0, -0.0460375, 964
37.6492, 1, 255, 0, -0.0460375, 964
37.6692, 1, 255, 0, -0.0460375, 964
37.6892, 1, 255, 0, -0.0460375, 964
37.7092, 1, 255, 0, -0.0460375, 964
37.7292, 1, 255, 0, -0.0460375, 964
37.7492, 1, 255, 0, -0.0460375, 964
37.7692, 1, 255, 0, -0.0460375, 964
37.7893, 1, 255, 0, -0.0460375, 964
37.8092, 1, 255, 0, -0.0460375, 964
37.8293, 1, 255, 0, -0.0460375, 964
37.8492, 1, 255, 0, -0.0460375, 964
37.8692, 1, 255, 0, -0.0460375, 964
37.8892, 1, 255, 0, -0.0460375, 964
37.9092, 1, 255, 0, -0.0460375, 964
37.9292, 1, 255, 0, -0.0460375, 964
37.9492, 1, 255, 0, -0.0460375, 964
37.9693, 1, 255, 0, -0.0460375, 964
37.9892, 1, 255, 0, -0.0460375, 964
38.0092, 1, 255, 0, -0.0460375, 964
38.0292, 1, 255, 0, -0.0460375, 964
38.0491, 1, 255, 0, -0.0460375, 964
38.0693, 1, 255, 0, -0.0460375, 964
38.0892, 1, 255, 0, -0.0460375, 964
38.1092, 1, 255, 0, -0.0460375, 964
38.1292, 1, 255, 0, -0.0460375, 964
38.1492, 1, 255, 0, -0.0460375, 964
38.1693, 1, 255, 0, -0.0460375, 964
38.1893, 1, 255, 0, -0.0460375, 964
38.2093, 1, 255, 0, -0.0460375, 964
38.2293, 1, 255, 0, -0.0460375, 964
38.2492, 1, 255, 0, -0.0460375, 964
38.2692, 1, 255, 0, -0.0460375, 964
38.2892, 1, 255, 0, -0.0460375, 964
38.3092, 1, 255, 0, -0.0460375, 964
38.3293, 1, 255, 0, -0.0460375, 964
38.3492, 1, 255, 0, -0.0460375, 964
38.3692, 1, 255, 0, -0.0448469, 961
38.3893, 1, 255, 0, -0.0440531, 959
38.4092, 1, 255, 0, -0.0428625, 956
38.4292, 1, 255, 0, -0.0420688, 954
38.4492, 1, 255, 0, -0.041275, 952
38.4692, 1, 255, 0, -0.0400844, 949
38.4892, 1, 255, 0, -0.0392906, 947
38.5092, 1, 255, 0, -0.0384969, 945
38.5292, 1, 255, 0, -0.0384969, 945
38.5491, 1, 255, 0, -0.0384969, 945
38.5692, 1, 255, 0, -0.0384969, 945
38.5892, 1, 255, 0, -0.0384969, 945
38.6092, 1, 255, 0, -0.0384969, 945
38.6292, 0.5, 191, 0, -0.0381, 944
38.6492, 0.5, 191, 0, -0.0373062, 942
38.6692, 0.5, 191, 0, -0.0369094, 941
38.6892, 0.5, 191, 0, -0.0365125, 940
38.7093, 0.5, 191, 0, -0.0361156, 939
38.7292, 0.5, 191, 0, -0.0357188, 938
38.7493, 0.5, 191, 0, -0.0353219, 937
38.7692, 0.5, 191, 0, -0.034925, 936
38.7892, 0.5, 191, 0, -0.034925, 936
38.8092, 0.5, 191, 0, -0.034925, 936
38.8292, 0.5, 191, 0, -0.034925, 936
38.8492, 0.5, 191, 0, -0.034925, 936
38.8692, 0.5, 191, 0, -0.034925, 936
38.8892, 0.5, 191, 0, -0.034925, 936
38.9093, 0.5, 191, 0, -0.0345281, 935
38.9293, 0.5, 191, 0, -0.0337344, 933
38.9492, 0.5, 191, 0, -0.0333375, 932
38.9693, 0.5, 191, 0, -0.0329406, 931
38.9892, 0.5, 191, 0, -0.0325437, 930
39.0092, 0.5, 191, 0, -0.0321469, 929
39.0292, 0.5, 191, 0, -0.0313531, 927
39.0492, 0.5, 191, 0, -0.0309562, 926
39.0692, 0.5, 191, 0, -0.0309562, 926
39.0892, 0.5, 191, 0, -0.0309562, 926
39.1092, 0.5, 191, 0, -0.0309562, 926
39.1292, 0.5, 191, 0, -0.0309562, 926
39.1492, 0.5, 191, 0, -0.0309562, 926
39.1692, 0.5, 191, 0, -0.0309562, 926
39.1892, 0.5, 191, 0, -0.0305594, 925
39.2092, 0.5, 191, 0, -0.0301625, 924
39.2292, 0.5, 191, 0, -0.0297656, 923
39.2492, 0.5, 191, 0, -0.0293687, 922
39.2692, 0.5, 191, 0, -0.0289719, 921
39.2892, 0.5, 191, 0, -0.028575, 920
39.3092, 0.5, 191, 0, -0.0281781, 919
39.3292, 0.5, 191, 0, -0.0277813, 918
39.3492, 0.5, 191, 0, -0.0273844, 917
39.3692, 0.5, 191, 0, -0.0273844, 917
39.3892, 0.5, 191, 0, -0.0273844, 917
39.4092, 0.5, 191, 0, -0.0273844, 917
39.4292, 0.5, 191, 0, -0.0269875, 916
39.4492, 0.5, 191, 0, -0.0265906, 915
39.4692, 0.5, 191, 0, -0.0261937, 914
39.4892, 0.5, 191, 0, -0.0257969, 913
39.5092, 0.5, 191, 0, -0.0254, 912
39.5292, 0.5, 191, 0, -0.0250031, 911
39.5492, 0.5, 191, 0, -0.0246062, 910
39.5692, 0.5, 191, 0, -0.0242094, 909
39.5892, 0.5, 191, 0, -0.0242094, 909
39.6092, 0.5, 191, 0, -0.0242094, 909
39.6292, 0.5, 191, 0, -0.0242094, 909
39.6492, 0.5, 0, 191, -0.0242094, 909
39.6692, 0.5, 0, 191, -0.0242094, 909
39.6892, 0.5, 0, 191, -0.0242094, 909
39.7093, 0.5, 0, 191, -0.0238125, 908
39.7292, 0.5, 0, 191, -0.0234156, 907
39.7493, 0.5, 0, 191, -0.0230187, 906
39.7692, 0.5, 0, 191, -0.0226219, 905
39.7892, 0.5, 0, 191, -0.022225, 904
39.8092, 0.5, 0, 191, -0.0218281, 903
39.8292, 0.5, 0, 191, -0.0214312, 902
39.8492, 0.5, 0, 191, -0.0214312, 902
39.8692, 0.5, 0, 191, -0.0214312, 902
39.8893, 0.5, 0, 191, -0.0214312, 902
39.9092, 0, 0, 0, -0.0214312, 902
39.9292, 0, 0, 0, -0.0214312, 902
39.9492, 0, 0, 0, -0.0214312, 902
39.9692, 0, 0, 0, -0.0214312, 902
39.9892, 0, 0, 0, -0.0214312, 902
40.0092, 0, 0, 0, -0.0214312, 902
40.0292, 0, 0, 0, -0.0214312, 902
40.0492, 0, 0, 0, -0.0214312, 902
40.0692, 0, 0, 0, -0.0214312, 902
40.0892, 0, 0, 0, -0.0214312, 902
40.1092, 0, 0, 0, -0.0214312, 902
40.1292, 0, 0, 0, -0.0218281, 903
40.1492, 0, 0, 0, -0.0218281, 903
40.1692, 1, 255, 0, -0.0218281, 903
40.1892, 1, 255, 0, -0.0218281, 903
40.2093, 1, 255, 0, -0.0218281, 903
40.2293, 1, 255, 0, -0.0218281, 903
40.2493, 1, 255, 0, -0.0218281, 903
40.2692, 1, 255, 0, -0.0218281, 903
40.2893, 1, 255, 0, -0.0218281, 903
40.3092, 1, 255, 0, -0.0218281, 903
40.3292, 1, 255, 0, -0.0218281, 903
40.3492, 1, 255, 0, -0.0218281, 903
40.3692, 1, 255, 0, -0.0218281, 903
40.3892, 1, 255, 0, -0.0218281, 903
40.4092, 1, 255, 0, -0.0218281, 903
40.4292, 1, 0, 255, -0.0218281, 903
40.4492, 1, 0, 255, -0.0218281, 903
40.4693, 1, 0, 255, -0.0218281, 903
40.4892, 1, 0, 255, -0.0218281, 903
40.5092, 1, 0, 255, -0.0218281, 903
40.5292, 1, 0, 255, -0.0218281, 903
40.5492, 1, 0, 255, -0.0218281, 903
40.5692, 1, 0, 255, -0.0218281, 903
40.5892, 1, 0, 255, -0.0218281, 903
40.6092, 1, 0, 255, -0.0218281, 903
40.6292, 1, 0, 255, -0.0218281, 903
40.6492, 1, 0, 255, -0.0218281, 903
40.6692, 1, 0, 255, -0.0218281, 903
40.6892, 1, 0, 255, -0.0218281, 903
40.7092, 1, 0, 255, -0.0218281, 903
40.7292, 1, 0, 255, -0.0218281, 903
40.7492, 1, 0, 255, -0.0218281, 903
40.7692, 1, 0, 255, -0.022225, 904
40.7892, 1, 0, 255, -0.0226219, 905
40.8092, 1, 0, 255, -0.0226219, 905
40.8292, 1, 0, 255, -0.0230187, 906
40.8492, 1, 0, 255, -0.0234156, 907
40.8693, 1, 0, 255, -0.0238125, 908
40.8893, 1, 0, 255, -0.0242094, 909
40.9092, 1, 0, 255, -0.0250031, 911
40.9292, 1, 0, 255, -0.0254, 912
40.9492, 1, 0, 255, -0.0257969, 913
40.9692, 1, 0, 255, -0.0257969, 913
40.9892, 1, 0, 255, -0.0261937, 914
41.0092, 1, 0, 255, -0.0261937, 914
41.0293, 1, 0, 255, -0.0265906, 915
41.0492, 1, 0, 255, -0.0269875, 916
41.0693, 1, 0, 255, -0.0273844, 917
41.0892, 1, 0, 255, -0.0277813, 918
41.1092, 1, 0, 255, -0.0277813, 918
41.1292, 1, 0, 255, -0.0281781, 919
41.1493, 1, 0, 255, -0.028575, 920
41.1693, 1, 0, 255, -0.0289719, 921
41.1893, 1, 0, 255, -0.0293687, 922
41.2092, 1, 0, 255, -0.0297656, 923
41.2293, 1, 0, 255, -0.0301625, 924
41.2492, 1, 0, 255, -0.0301625, 924
41.2692, 1, 0, 255, -0.0305594, 925
41.2892, 1, 0, 255, -0.0305594, 925
41.3092, 1, 0, 255, -0.0309562, 926
41.3292, 1, 0, 255, -0.0309562, 926
41.3492, 1, 0, 255, -0.0313531, 927
41.3692, 1, 0, 255, -0.0313531, 927
41.3893, 1, 0, 255, -0.0313531, 927
41.4092, 1, 0, 255, -0.03175, 928
41.4292, 0.5, 191, 0, -0.03175, 928
41.4492, 0.5, 191, 0, -0.03175, 928
41.4692, 0.5, 191, 0, -0.0321469, 929
41.4893, 0.5, 191, 0, -0.0325437, 930
41.5092, 0.5, 191, 0, -0.0329406, 931
41.5293, 0.5, 191, 0, -0.0333375, 932
41.5492, 0.5, 191, 0, -0.0337344, 933
41.5693, 0.5, 191, 0, -0.0341313, 934
41.5892, 0.5, 191, 0, -0.0345281, 935
41.6093, 0.5, 191, 0, -0.034925, 936
41.6292, 0.5, 191, 0, -0.034925, 936
41.6492, 0.5, 191, 0, -0.034925, 936
41.6692, 0.5, 191, 0, -0.034925, 936
41.6892, 0.25, 159, 0, -0.034925, 936
41.7092, 0.25, 159, 0, -0.034925, 936
41.7292, 0.25, 159, 0, -0.034925, 936
41.7493, 0.25, 159, 0, -0.034925, 936
41.7692, 0.25, 159, 0, -0.034925, 936
41.7892, 0.25, 159, 0, -0.034925, 936
41.8092, 0.25, 159, 0, -0.034925, 936
41.9418, 0.25, 159, 0, -0.0333375, 932
41.9618, 0.25, 159, 0, -0.0333375, 932
41.9819, 0.25, 159, 0, -0.0329406, 931
42.0019, 0.25, 159, 0, -0.0325437, 930
